project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
aizuda__snail-job,snail-job-client-common,io.micrometer:micrometer-observation,1.13.12,1.12.12,3,3,provided,provided,version_managed
aizuda__snail-job,snail-job-client-common,org.slf4j:slf4j-api,2.0.17,2.0.9,3,3,compile,compile,version_managed
aizuda__snail-job,snail-job-client-common,com.google.errorprone:error_prone_annotations,2.28.0,2.30.0,2,2,compile,runtime,omitted_conflict
aizuda__snail-job,snail-job-client-common,com.google.code.gson:gson,2.10.1,2.11.0,3,3,runtime,runtime,version_managed
aizuda__snail-job,snail-job-client-common,com.google.errorprone:error_prone_annotations,2.28.0,2.30.0,2,2,compile,runtime,omitted_conflict
aizuda__snail-job,snail-job-client-common,com.google.protobuf:protobuf-java,3.25.6,3.25.5,2,2,compile,compile,version_managed
aizuda__snail-job,snail-job-client-common,com.google.api.grpc:proto-google-common-protos,2.54.1,2.51.0,2,2,compile,compile,version_managed
aizuda__snail-job,snail-job-client-common,com.google.errorprone:error_prone_annotations,2.28.0,2.30.0,2,2,compile,runtime,omitted_conflict
aizuda__snail-job,snail-job-client-common,com.google.errorprone:error_prone_annotations,2.28.0,2.30.0,2,2,compile,compile,omitted_conflict
aizuda__snail-job,snail-job-client-job-core,io.micrometer:micrometer-observation,1.13.12,1.12.12,3,3,compile,compile,version_managed
aizuda__snail-job,snail-job-client-job-core,org.jboss.logging:jboss-logging,3.5.3.Final,3.4.3.Final,2,2,compile,compile,version_managed
aizuda__snail-job,snail-job-client-job-core,com.fasterxml:classmate,1.7.0,1.5.1,2,2,compile,compile,version_managed
aizuda__snail-job,snail-job-client-job-core,com.google.code.gson:gson,2.10.1,2.11.0,4,4,runtime,runtime,version_managed
aizuda__snail-job,snail-job-client-retry-core,io.micrometer:micrometer-observation,1.13.12,1.12.12,3,3,compile,compile,version_managed
aizuda__snail-job,snail-job-client-retry-core,commons-logging:commons-logging,1.3.4,1.2,3,3,provided,provided,version_managed
aizuda__snail-job,snail-job-client-retry-core,com.google.code.gson:gson,2.10.1,2.11.0,4,4,runtime,runtime,version_managed
aizuda__snail-job,snail-job-client-starter,io.micrometer:micrometer-observation,1.13.12,1.12.12,3,3,provided,provided,version_managed
aizuda__snail-job,snail-job-client-starter,com.google.code.gson:gson,2.10.1,2.11.0,5,5,provided,provided,version_managed
aizuda__snail-job,snail-job-client-starter,org.jboss.logging:jboss-logging,3.5.3.Final,3.4.3.Final,3,3,provided,provided,version_managed
aizuda__snail-job,snail-job-client-starter,com.fasterxml:classmate,1.7.0,1.5.1,3,3,provided,provided,version_managed
aizuda__snail-job,snail-job-common-client-api,com.google.guava:guava,33.3.0-jre,33.3.1-android,3,3,compile,compile,version_managed
