Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Is_Used_In_Client
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.PlatformDependent,getIntVolatile,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,io.netty:netty-all,PATCH,false
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.PlatformDependent,putIntOrdered,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,io.netty:netty-all,PATCH,false
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.PlatformDependent,putShortOrdered,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,io.netty:netty-all,PATCH,false
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.ReferenceCountUpdater,casRawRefCnt,METHOD_CHANGE,METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,true,2,io.netty:netty-all,PATCH,false
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.ReferenceCountUpdater,getAcquireRawRefCnt,METHOD_CHANGE,METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,true,2,io.netty:netty-all,PATCH,false
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.ReferenceCountUpdater,getAndAddRawRefCnt,METHOD_CHANGE,METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,true,2,io.netty:netty-all,PATCH,false
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.ReferenceCountUpdater,getRawRefCnt,METHOD_CHANGE,METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,true,2,io.netty:netty-all,PATCH,false
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.ReferenceCountUpdater,safeInitializeRawRefCnt,METHOD_CHANGE,METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,true,2,io.netty:netty-all,PATCH,false
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.ReferenceCountUpdater,setInitialValue,METHOD_CHANGE,METHOD_NOW_FINAL,false,false,true,2,io.netty:netty-all,PATCH,false
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.ReferenceCountUpdater,setReleaseRawRefCnt,METHOD_CHANGE,METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,true,2,io.netty:netty-all,PATCH,false
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.ReferenceCountUpdater,unsafeOffset,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,io.netty:netty-all,PATCH,false
io.netty:netty-common,4.2.3.Final,4.2.4.Final,io.netty.util.internal.ReferenceCountUpdater,updater,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,io.netty:netty-all,PATCH,false
