project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
spring-io__initializr,initializr-actuator,commons-codec:commons-codec,1.18.0,1.16.1,3,3,compile,compile,version_managed
spring-io__initializr,initializr-actuator,org.apache.commons:commons-lang3,3.17.0,3.14.0,3,3,compile,compile,version_managed
spring-io__initializr,initializr-actuator,io.micrometer:micrometer-observation,1.15.0,1.14.7,2,2,compile,compile,version_managed
spring-io__initializr,initializr-actuator,net.bytebuddy:byte-buddy,1.17.5,1.15.11,3,3,test,test,version_managed
spring-io__initializr,initializr-actuator,net.bytebuddy:byte-buddy-agent,1.17.5,1.15.11,3,3,test,test,version_managed
spring-io__initializr,initializr-actuator,org.slf4j:slf4j-api,2.0.17,2.0.11,2,2,compile,compile,version_managed
spring-io__initializr,initializr-docs,io.micrometer:micrometer-observation,1.15.0,1.14.7,3,3,compile,compile,version_managed
spring-io__initializr,initializr-docs,net.bytebuddy:byte-buddy,1.17.5,1.15.11,3,3,compile,compile,version_managed
spring-io__initializr,initializr-docs,commons-codec:commons-codec,1.18.0,1.16.1,3,3,compile,compile,version_managed
spring-io__initializr,initializr-docs,org.apache.commons:commons-lang3,3.17.0,3.14.0,3,3,compile,compile,version_managed
spring-io__initializr,initializr-docs,org.springframework.boot:spring-boot-starter-test,3.5.0,3.4.0,2,2,test,test,version_managed
spring-io__initializr,initializr-docs,org.apache.groovy:groovy,4.0.26,4.0.21,4,4,test,test,version_managed
spring-io__initializr,initializr-docs,org.apache.groovy:groovy-nio,4.0.26,4.0.21,4,4,test,test,version_managed
spring-io__initializr,initializr-docs,org.apache.groovy:groovy-json,4.0.26,4.0.21,4,4,test,test,version_managed
spring-io__initializr,initializr-docs,org.apache.groovy:groovy-xml,4.0.26,4.0.21,4,4,test,test,version_managed
spring-io__initializr,initializr-docs,com.fasterxml.jackson.dataformat:jackson-dataformat-yaml,2.19.0,2.18.1,4,4,test,test,version_managed
spring-io__initializr,initializr-docs,org.hamcrest:hamcrest-core,3.0,2.2,6,6,test,test,version_managed
spring-io__initializr,initializr-docs,com.jcraft:jsch,0.1.55,0.1.49,4,4,test,test,omitted_conflict
spring-io__initializr,initializr-docs,net.bytebuddy:byte-buddy-agent,1.17.5,1.15.11,4,4,test,test,version_managed
spring-io__initializr,initializr-docs,org.apache.httpcomponents.client5:httpclient5,5.4.4,5.4.1,3,3,test,test,version_managed
spring-io__initializr,initializr-docs,org.apache.maven.resolver:maven-resolver-connector-basic,1.9.20,1.9.22,4,4,test,test,version_managed
spring-io__initializr,initializr-docs,org.apache.maven:maven-resolver-provider,3.9.6,3.9.9,4,4,test,test,version_managed
spring-io__initializr,initializr-docs,org.apache.maven.resolver:maven-resolver-transport-http,1.9.20,1.9.22,4,4,test,test,version_managed
spring-io__initializr,initializr-docs,org.apache.maven.resolver:maven-resolver-api,1.9.18,1.9.20,2,5,test,test,omitted_conflict
spring-io__initializr,initializr-docs,org.apache.maven.resolver:maven-resolver-api,1.9.18,1.9.20,2,5,test,test,omitted_conflict
