project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,org.jruby:jruby,9.4.12.0,9.4.8.0,1,2,compile,compile,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,org.codehaus.plexus:plexus-utils,3.5.1,3.4.1,2,4,compile,provided,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,org.codehaus.plexus:plexus-classworlds,2.8.0,2.6.0,2,3,provided,provided,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,org.codehaus.plexus:plexus-xml,3.0.1,3.0.0,2,3,compile,provided,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,org.codehaus.plexus:plexus-utils,3.5.1,4.0.1,2,2,compile,compile,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,org.apache.commons:commons-lang3,3.17.0,3.14.0,2,3,compile,compile,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,org.codehaus.plexus:plexus-utils,3.5.1,4.0.1,2,2,compile,test,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,org.codehaus.plexus:plexus-utils,3.5.1,4.0.1,2,2,compile,test,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,org.apache.velocity:velocity-engine-core,2.4,2.3,2,3,test,test,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,org.apache.commons:commons-lang3,3.17.0,3.10,2,3,compile,test,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,org.slf4j:slf4j-api,1.7.36,1.7.30,2,3,compile,test,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,commons-beanutils:commons-beanutils,1.9.4,1.8.3,3,4,test,test,omitted_conflict
asciidoctor__asciidoctor-maven-plugin,asciidoctor-parser-doxia-module,commons-logging:commons-logging,1.2,1.1.1,4,4,test,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
asciidoctor-converter-doxia-module,93,,,,,,,,
asciidoctor-maven-commons,79,,,,,,,,
asciidoctor-maven-plugin,90,,,,,,,,
log-handler,42,,,,,,,,
asciidoctor-parser-doxia-module,93,,,,,,,,
