project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
iohao__ioGame,common-core,jakarta.validation:jakarta.validation-api,3.1.0,3.0.2,1,2,provided,test,omitted_conflict
iohao__ioGame,common-core,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,common-kit,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,compile,omitted_conflict
iohao__ioGame,common-micro-kit,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,common-validation,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,external-core,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,external-netty,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,bolt-broker-server,org.slf4j:slf4j-api,2.0.16,2.0.7,1,2,compile,compile,omitted_conflict
iohao__ioGame,bolt-broker-server,org.slf4j:slf4j-api,2.0.16,2.0.7,1,2,compile,compile,omitted_conflict
iohao__ioGame,bolt-broker-server,io.projectreactor:reactor-core,3.4.29,3.7.7,2,3,compile,compile,omitted_conflict
iohao__ioGame,bolt-broker-server,io.projectreactor:reactor-core,3.4.29,3.7.7,2,3,compile,compile,omitted_conflict
iohao__ioGame,bolt-broker-server,io.netty:netty-common,4.1.122.Final,4.1.121.Final,3,5,compile,runtime,omitted_conflict
iohao__ioGame,bolt-broker-server,io.netty:netty-buffer,4.1.122.Final,4.1.121.Final,3,5,compile,runtime,omitted_conflict
iohao__ioGame,bolt-broker-server,io.netty:netty-codec,4.1.122.Final,4.1.121.Final,3,5,compile,runtime,omitted_conflict
iohao__ioGame,bolt-broker-server,io.netty:netty-handler,4.1.122.Final,4.1.121.Final,3,5,compile,runtime,omitted_conflict
iohao__ioGame,bolt-broker-server,io.netty:netty-transport,4.1.122.Final,4.1.121.Final,3,5,compile,runtime,omitted_conflict
iohao__ioGame,bolt-broker-server,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,bolt-client,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,bolt-core,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,run-one-netty,org.slf4j:slf4j-api,2.0.16,2.0.7,1,3,compile,compile,omitted_conflict
iohao__ioGame,run-one-netty,org.slf4j:slf4j-api,2.0.16,2.0.7,1,3,compile,compile,omitted_conflict
iohao__ioGame,run-one-netty,io.projectreactor:reactor-core,3.4.29,3.7.7,3,4,compile,compile,omitted_conflict
iohao__ioGame,run-one-netty,io.projectreactor:reactor-core,3.4.29,3.7.7,3,4,compile,compile,omitted_conflict
iohao__ioGame,run-one-netty,io.netty:netty-common,4.1.122.Final,4.1.121.Final,4,6,compile,runtime,omitted_conflict
iohao__ioGame,run-one-netty,io.netty:netty-buffer,4.1.122.Final,4.1.121.Final,4,6,compile,runtime,omitted_conflict
iohao__ioGame,run-one-netty,io.netty:netty-codec,4.1.122.Final,4.1.121.Final,4,6,compile,runtime,omitted_conflict
iohao__ioGame,run-one-netty,io.netty:netty-handler,4.1.122.Final,4.1.121.Final,4,6,compile,runtime,omitted_conflict
iohao__ioGame,run-one-netty,io.netty:netty-transport,4.1.122.Final,4.1.121.Final,4,6,compile,runtime,omitted_conflict
iohao__ioGame,run-one-netty,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,generate-code,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,light-client,org.slf4j:slf4j-api,2.0.16,1.7.25,1,2,compile,compile,omitted_conflict
iohao__ioGame,light-client,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,light-domain-event,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,light-game-room,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,light-jprotobuf,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,light-profile,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
iohao__ioGame,other-tool,org.slf4j:slf4j-api,2.0.16,2.0.17,1,2,compile,provided,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
common-core,37,,,,,,,,
common-kit,17,,,,,,,,
common-micro-kit,15,,,,,,,,
common-validation,20,,,,,,,,
external-core,57,,,,,,,,
external-netty,58,,,,,,,,
bolt-broker-server,69,,,,,,,,
bolt-client,56,,,,,,,,
bolt-core,55,,,,,,,,
run-one-netty,73,,,,,,,,
generate-code,28,,,,,,,,
light-client,60,,,,,,,,
light-domain-event,13,,,,,,,,
light-game-room,59,,,,,,,,
light-jprotobuf,19,,,,,,,,
light-profile,14,,,,,,,,
other-tool,12,,,,,,,,
