project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
dCache__nfs4j,core,org.hamcrest:hamcrest-core,2.1,1.3,2,2,test,test,version_managed
dCache__nfs4j,dlm,org.hamcrest:hamcrest-core,2.1,1.3,2,2,test,test,version_managed
dCache__nfs4j,dlm,org.slf4j:slf4j-api,1.7.25,1.7.32,2,2,compile,compile,version_managed
dCache__nfs4j,rquota,org.hamcrest:hamcrest-core,2.1,1.3,2,2,test,test,version_managed
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
basic-client,16,,,,,,,,
basic-server,17,,,,,,,,
benchmarks,17,,,,,,,,
core,26,,,,,,,,
dlm,19,,,,,,,,
rquota,22,,,,,,,,
spring,19,,,,,,,,
